timeStamp,BrowLowererL,BrowLowererR,CheekPuffL,CheekPuffR,CheekRaiserL,CheekRaiserR,CheekSuckL,CheekSuckR,ChinRaiserB,ChinRaiserT,DimplerL,DimplerR,EyesClosedL,EyesClosedR,EyesLookDownL,EyesLookDownR,EyesLookLeftL,EyesLookLeftR,EyesLookRightL,EyesLookRightR,EyesLookUpL,EyesLookUpR,InnerBrowRaiserL,InnerBrowRaiserR,JawDrop,JawSidewaysLeft,JawSidewaysRight,JawThrust,LidTightenerL,LidTightenerR,LipCornerDepressorL,LipCornerDepressorR,LipCornerPullerL,LipCornerPullerR,LipFunnelerLB,LipFunnelerLT,LipFunnelerRB,LipFunnelerRT,LipPressorL,LipPressorR,LipPuckerL,LipPuckerR,LipStretcherL,LipStretcherR,LipSuckLB,LipSuckLT,LipSuckRB,LipSuckRT,LipTightenerL,LipTightenerR,LipsToward,LowerLipDepressorL,LowerLipDepressorR,MouthLeft,MouthRight,NoseWrinklerL,NoseWrinklerR,OuterBrowRaiserL,OuterBrowRaiserR,UpperLidRaiserL,UpperLidRaiserR,UpperLipRaiserL,UpperLipRaiserR,TongueTipInterdental,TongueTipAlveolar,TongueFrontDorsalPalate,TongueMidDorsalPalate,TongueBackDorsalVelar,TongueOut,TongueRetreat
197.1794,0.001255823,0.03604417,4.58615E-28,7.923327E-28,0.1414162,0.08325691,1.401298E-45,0,1.304517E-27,1.304517E-27,1.401298E-45,1.401298E-45,0.06857546,0.001211345,0.2328558,0.1690027,0,0,0.3241371,0.2341265,0,0,0.008379086,0.008808732,0.01086564,1.127619E-27,8.429817E-28,1.401298E-45,0.04195718,0.01271115,0.01086564,0.01051992,7.102719E-15,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.055979E-27,1.304517E-27,1.401298E-45,1.401298E-45,1.401298E-45,2.272981E-18,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,0.01358243,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,2.260235E-06,3.447043E-15,1.401298E-45,1.401298E-45,0,0,1.401298E-45,0.0004272961,2.107647E-05,2.054259E-05,1.974804E-06,1.548831E-05,1.235412E-05,0,1.473614E-05
197.3717,0.01208409,0.0487235,6.15693E-29,1.063711E-28,0.1553977,0.08924649,1.401298E-45,0,1.751321E-28,1.751321E-28,1.401298E-45,1.401298E-45,0.05345736,0.001296729,0.2211254,0.1714826,0,0,0.33972,0.2499517,0,0,0.01216972,0.01005425,0.01086564,1.513835E-28,1.131707E-28,1.401298E-45,0.05754369,0.01828695,0.01086564,0.01082326,9.535434E-16,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.417658E-28,1.751321E-28,1.401298E-45,1.401298E-45,1.401298E-45,3.051489E-19,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,0.01358211,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,3.015041E-07,4.627672E-16,1.401298E-45,1.401298E-45,0,0,1.401298E-45,0.007380819,2.610535E-05,2.681619E-05,2.783015E-06,2.039008E-05,1.569383E-05,0,1.894389E-05
197.5652,0.004825184,0.03602831,7.545369E-30,1.303586E-29,0.154599,0.08146612,1.401298E-45,0,2.146258E-29,2.146258E-29,1.401298E-45,1.401298E-45,0.08383773,0.002554864,0.2738614,0.2001663,0,0,0.3400809,0.2506517,0,0,0.007185012,0.005453121,0.01086564,1.855217E-29,1.386916E-29,1.401298E-45,0.04292032,0.008242277,0.01086564,0.01086061,1.168575E-16,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.737351E-29,2.146258E-29,1.401298E-45,1.401298E-45,1.401298E-45,3.739625E-20,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,0.0144158,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,3.68668E-08,5.671251E-17,1.401298E-45,1.401298E-45,0,0,1.401298E-45,0.0007227814,4.346334E-05,3.964235E-05,4.693714E-06,3.069723E-05,2.40322E-05,0,2.765105E-05
197.7623,0.01783833,0.04425184,9.246913E-31,1.597556E-30,0.1556821,0.08908079,1.401298E-45,0,2.630257E-30,2.630257E-30,1.401298E-45,1.401298E-45,0.0467045,0.002382353,0.2382685,0.1970022,0,0,0.3561105,0.2668249,0,0,0.00940055,0.003633399,0.01086564,2.273585E-30,1.699678E-30,1.401298E-45,0.07549246,0.007252343,0.01086564,0.01086503,1.432099E-17,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,2.129138E-30,2.630257E-30,1.401298E-45,1.401298E-45,1.401298E-45,4.582942E-21,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,0.01407904,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,4.51482E-09,6.950165E-18,1.401298E-45,1.401298E-45,0,0,1.401298E-45,6.229039E-05,3.824618E-05,5.731524E-05,4.339715E-06,3.157622E-05,2.878145E-05,0,3.823052E-05
197.9628,0.01488717,0.04001047,1.607921E-31,2.777948E-31,0.1527121,0.09095935,1.401298E-45,0,4.573685E-31,4.573685E-31,1.401298E-45,1.401298E-45,0.1231784,0.001269445,0.2807938,0.1690564,0,0,0.3448401,0.2555044,0,0,0.0109009,0.005817527,0.01086564,3.953476E-31,2.955525E-31,1.401298E-45,0.07484498,0.02048206,0.01086564,0.01086554,2.490239E-18,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,3.702303E-31,4.573685E-31,1.401298E-45,1.401298E-45,1.401298E-45,7.969158E-22,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,0.01482615,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,7.849081E-10,1.208546E-18,1.401298E-45,1.401298E-45,0,0,1.401298E-45,9.765412E-06,3.613002E-05,3.93615E-05,3.59986E-06,2.471344E-05,2.250711E-05,0,2.667673E-05
198.1499,0.02042192,0.06232283,1.970521E-32,3.404399E-32,0.1592616,0.08917499,1.401298E-45,0,5.605089E-32,5.605089E-32,1.401298E-45,1.401298E-45,0.1228085,0.002561137,0.3049243,0.1993446,0,0,0.3347985,0.2455007,0,0,0.007640419,0.007952147,0.01086564,4.845017E-32,3.62202E-32,1.401298E-45,0.06985123,0.02918246,0.01086564,0.01086563,3.051808E-19,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,4.537202E-32,5.605089E-32,1.401298E-45,1.401298E-45,1.401298E-45,9.76627E-23,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,0.01530953,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,9.618265E-11,1.481083E-19,1.401298E-45,1.401298E-45,0,0,1.401298E-45,0.0007171608,4.305686E-05,4.30145E-05,3.680776E-06,2.716518E-05,2.713337E-05,0,2.884685E-05
198.3634,0.02363206,0.05687938,2.414869E-33,4.172081E-33,0.1485374,0.0921488,1.401298E-45,0,6.869023E-33,6.869023E-33,1.401298E-45,1.401298E-45,0.1486738,0.0009198636,0.2904647,0.1555215,0,0,0.327271,0.2379588,0,0,0.006019759,0.00588724,0.01086564,5.937557E-33,4.438777E-33,1.401298E-45,0.04051424,0.00249698,0.01086564,0.01086564,3.739983E-20,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,5.560331E-33,6.869023E-33,1.401298E-45,1.401298E-45,1.401298E-45,1.196854E-23,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,0.01374842,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.178683E-11,1.815064E-20,1.401298E-45,1.401298E-45,0,0,1.401298E-45,7.530193E-05,6.053613E-05,6.006337E-05,6.652016E-06,4.245221E-05,3.950806E-05,0,4.110247E-05
198.4647,0.016649,0.05219055,8.453756E-34,1.460525E-33,0.1496404,0.08249076,1.401298E-45,0,2.404646E-33,2.404646E-33,1.401298E-45,1.401298E-45,0.13691,0.0008845329,0.279505,0.1540559,0,0,0.3297743,0.2404844,0,0,0.005712262,0.00449858,0.01086564,2.078567E-33,1.553887E-33,1.401298E-45,0.07119827,0.006332141,0.01086564,0.01086564,1.30926E-20,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.946511E-33,2.404646E-33,1.401298E-45,1.401298E-45,1.401298E-45,4.189839E-24,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,0.01363746,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,4.126203E-12,6.354013E-21,1.401298E-45,1.401298E-45,0,0,1.401298E-45,2.553523E-05,6.570561E-05,7.125465E-05,8.572732E-06,5.017382E-05,4.528576E-05,0,4.907461E-05
198.6565,0.01421493,0.04398082,7.301212E-35,1.261404E-34,0.1471291,0.07823286,1.401298E-45,0,2.076808E-34,2.076808E-34,1.401298E-45,1.401298E-45,0.1210791,0.0009784847,0.268932,0.1575476,0,0,0.3321339,0.2429496,0,0,0.007267012,0.006218203,0.01086564,1.795185E-34,1.342038E-34,1.401298E-45,0.06216894,0.004723835,0.01086564,0.01012176,1.130762E-21,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.681133E-34,2.076808E-34,1.401298E-45,1.401298E-45,1.401298E-45,3.618616E-25,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,0.01358662,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,3.563637E-13,5.487738E-22,1.401298E-45,1.401298E-45,0,0,1.401298E-45,2.139055E-06,8.835695E-05,0.000110384,1.752082E-05,7.723096E-05,6.537186E-05,0,7.900113E-05
198.7684,0.1601303,0.1521765,2.556101E-35,4.416084E-35,0.2177003,0.1204527,1.401298E-45,0,7.270755E-35,7.270755E-35,1.401298E-45,1.401298E-45,0.7621875,0.6263336,0.1149772,0.2472875,0,0,0.6896494,0.608569,0,0,0.02115375,0.0272391,0.004967461,6.284814E-35,4.698377E-35,1.401298E-45,0.1456001,0.08397219,0.0244921,0.01062754,3.958715E-22,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,5.885526E-35,7.270755E-35,1.401298E-45,1.401298E-45,1.401298E-45,1.266851E-25,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,0.01358364,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,0.008447512,0.008447513,1.401298E-45,1.401298E-45,0,0,1.401298E-45,7.453007E-07,9.421993E-05,0.0001257624,1.990952E-05,8.513468E-05,7.105432E-05,0,9.005152E-05
198.8744,0.1288036,0.1192429,8.94817E-36,1.545943E-35,0.1421126,0.07540161,1.401298E-45,0,2.545281E-35,2.545281E-35,1.401298E-45,1.401298E-45,0.1946317,0.01229973,0.2934592,0.2145442,0,0,0.7831687,0.7058079,0,0,0.01911462,0.01962668,0.009219329,2.200132E-35,1.644766E-35,1.401298E-45,0.1743517,0.01855946,0.01352774,0.01078643,1.385831E-22,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,2.060352E-35,2.545281E-35,1.401298E-45,1.401298E-45,1.401298E-45,4.43488E-26,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,0.01358261,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,0.00463066,0.001979515,1.401298E-45,1.401298E-45,0,0,1.401298E-45,2.602047E-07,9.900721E-05,0.0001349603,2.098293E-05,9.023967E-05,7.501742E-05,0,9.634372E-05
199.0629,0.3094462,0.2781896,1.096538E-36,1.894449E-36,0.3281113,0.2744481,1.401298E-45,0,0.06487328,0.04400384,1.401298E-45,1.401298E-45,0.9754338,0.8698803,0.008920723,0.07730661,0,0,0.6342202,0.5531719,0,0,0.02248009,0.03210574,0.0003793049,2.696112E-36,2.015549E-36,1.401298E-45,0.01191575,0.05170891,0.02073845,0.008406216,1.698243E-23,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,0.04400384,0.04400384,0.02877494,0.02877494,1.401298E-45,1.401298E-45,0.005898757,5.434645E-27,0.005898757,1.401298E-45,1.401298E-45,1.401298E-45,0.006620151,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,0.06478086,0.09134333,1.401298E-45,1.401298E-45,0,0,1.401298E-45,0.00589802,0.0002268634,0.000184809,2.417483E-05,0.000144404,0.0001325037,0,0.0001282103
199.1638,0.2350329,0.2338559,3.838797E-37,6.632152E-37,0.1833412,0.1279923,1.401298E-45,0,0.01365433,0.01460386,1.401298E-45,1.401298E-45,0.4785751,0.4651217,0.1666429,0.1775224,0,0,0.6414155,0.5610481,0,0,0.02902767,0.03625249,8.491945E-05,9.438642E-37,7.056104E-37,1.401298E-45,0.1700215,0.1247934,0.01850046,0.01013597,5.945267E-24,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,0.01403942,0.01460386,0.01522777,0.01522777,1.401298E-45,1.401298E-45,0.005488562,1.902579E-27,0.005488562,1.401298E-45,1.401298E-45,1.401298E-45,0.005678233,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,0.02031633,0.02035382,1.401298E-45,1.401298E-45,0,0,0.002485446,0.005487688,0.0001493998,0.0001626339,1.697925E-05,0.000116203,0.0001279378,0,0.0001061079
199.3595,0.006097431,0.009674499,6.675419E-38,1.153288E-37,0.09412052,0.05439698,1.401298E-45,0,0.0001239986,0.0002272911,1.401298E-45,1.401298E-45,0.1705621,4.004687E-07,0.1879644,0.02050999,0,0,0.3378555,0.251197,0,0,0.007166136,0.008940912,0.01005136,1.641319E-37,1.227011E-37,1.401298E-45,0.09220733,5.049154E-05,0.01134878,0.01075466,1.033843E-24,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,0.0002696052,0.0002272911,0.0003504386,0.0003504386,1.401298E-45,1.401298E-45,0.000501475,3.308462E-28,0.000501475,1.401298E-45,1.401298E-45,1.401298E-45,0.01280299,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,7.668824E-05,6.376963E-05,1.401298E-45,1.401298E-45,0,0,0.0003462311,0.000501225,0.0001403159,0.0002143674,8.064742E-06,8.838112E-05,0.0001585032,0,0.0001300636
199.5649,0.0003711357,0.0005507135,8.180782E-39,1.413364E-38,0.09235839,0.03897019,1.401298E-45,0,3.317769E-06,8.342949E-06,1.401298E-45,1.401298E-45,0.1707411,0,0.16901,3.057194E-08,0,0,0.4398183,0.3537413,0,0,0.001793507,0.00317311,0.01081955,2.01145E-38,1.503712E-38,1.401298E-45,0.08931572,1.568884E-07,0.01090291,0.009795904,1.266984E-25,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.114303E-05,8.342949E-06,1.600884E-05,1.600884E-05,1.401298E-45,1.401298E-45,4.608238E-05,4.054547E-29,4.608238E-05,1.401298E-45,1.401298E-45,1.401298E-45,0.01352201,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.181785E-06,8.690891E-07,1.401298E-45,1.401298E-45,0,0,3.852821E-05,4.605211E-05,8.576496E-05,0.0001657623,8.070105E-06,5.567564E-05,8.09815E-05,0,0.0001038173
199.7585,5.197991E-05,7.498209E-05,7.064072E-40,1.220434E-39,0.1075528,0.04724866,1.401298E-45,0,1.607958E-07,4.598377E-07,1.401298E-45,1.401298E-45,0.07144611,1.620501E-06,0.1022966,0.03104601,0,0,0.2108522,0.1218078,0,0,0.001953427,0.002394561,0.01086264,1.736881E-39,1.29845E-39,1.401298E-45,0.1100484,2.799565E-09,0.01086837,0.002317799,1.094036E-26,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,6.437872E-07,4.598377E-07,9.619134E-07,9.619134E-07,1.401298E-45,1.401298E-45,3.595847E-06,3.501088E-30,3.595847E-06,1.401298E-45,1.401298E-45,1.401298E-45,0.01357766,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,4.525956E-08,3.152336E-08,1.401298E-45,1.401298E-45,0,0,3.217158E-06,3.593281E-06,0.0001044431,0.0001858014,1.200222E-05,7.350853E-05,8.893225E-05,0,0.0001215481
199.8592,0.005227713,0.03314064,2.473544E-40,4.273456E-40,0.1643072,0.07239596,1.401298E-45,0,5.130477E-08,1.49863E-07,1.401298E-45,1.401298E-45,0.001986414,0.07234237,0.1975956,0.2631979,0,0,0.1936362,0.100566,0,0,0.005615758,0.00442977,0.01086464,6.081818E-40,4.546625E-40,1.401298E-45,0.05282009,0.01090235,0.01086657,0.001762943,3.830854E-27,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,2.114331E-07,1.49863E-07,3.179337E-07,3.179337E-07,1.401298E-45,1.401298E-45,1.239258E-06,1.225933E-30,1.239258E-06,1.401298E-45,1.401298E-45,1.401298E-45,0.01611954,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,0.007247513,9.578965E-09,1.401298E-45,1.401298E-45,0,0,1.120622E-06,0.005884954,0.0001180788,0.0002139423,1.52284E-05,8.650872E-05,0.0001012642,0,0.0001423781
199.9612,0.009382218,0.04853583,1.228392E-40,2.122238E-40,0.1551875,0.07543121,1.401298E-45,0,2.451625E-08,7.22472E-08,1.401298E-45,1.401298E-45,0.00351201,0.06456953,0.225846,0.281288,0,0,0.2116642,0.1187753,0,0,0.005522639,0.003919506,0.01086515,3.020289E-40,2.257898E-40,1.401298E-45,0.07281143,0.01831401,0.0108661,0.005732029,1.902441E-27,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.022555E-07,7.22472E-08,1.541698E-07,1.541698E-07,1.401298E-45,1.401298E-45,6.11412E-07,6.088111E-31,6.11412E-07,1.401298E-45,1.401298E-45,1.401298E-45,0.01600021,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,0.005064303,4.48494E-09,1.401298E-45,1.401298E-45,0,0,5.553123E-07,0.002464656,0.000127769,0.0002416597,1.816898E-05,9.631291E-05,0.000111276,0,0.0001621627
200.1533,0.01329845,0.07369751,1.505695E-41,2.60137E-41,0.1852583,0.089908,1.401298E-45,0,2.838999E-09,8.47633E-09,1.401298E-45,1.401298E-45,9.518117E-06,0.4021351,0.05351255,0.3996898,0.2843739,0.3765436,0,0,0,0,0.01229792,0.01999986,0.01086558,3.70209E-41,2.767705E-41,1.401298E-45,0.02310998,0.0863628,0.0108657,0.01064328,2.331912E-28,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.205385E-08,8.47633E-09,1.824475E-08,1.824475E-08,1.401298E-45,1.401298E-45,7.422518E-08,7.462485E-32,7.422518E-08,1.401298E-45,1.401298E-45,1.401298E-45,0.01485794,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,0.007571735,5.03845E-10,1.401298E-45,1.401298E-45,0,0,6.785154E-08,0.001602733,0.0001475014,0.0003166933,2.489899E-05,0.000117651,0.0001374626,0,0.0002157256
200.3512,0.003121298,0.05465381,1.84551E-42,3.187954E-42,0.1422289,0.07541716,1.401298E-45,0,3.416392E-10,1.024319E-09,1.401298E-45,1.401298E-45,2.216548E-07,0.2963559,0.02045964,0.3031417,0.2833948,0.3742765,0,0,0,0,0.01179066,0.01918592,0.01086564,4.537404E-42,3.391142E-42,1.401298E-45,0.004465491,0.04742461,0.01086565,0.01084652,2.857803E-29,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.458857E-09,1.024319E-09,2.210905E-09,2.210905E-09,1.401298E-45,1.401298E-45,9.068464E-09,9.145417E-33,9.068464E-09,1.401298E-45,1.401298E-45,1.401298E-45,0.01566241,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,0.0005642004,6.004165E-11,1.401298E-45,1.401298E-45,0,0,8.306906E-09,0.008732323,0.0001606438,0.000377226,3.06544E-05,0.000131246,0.0001556261,0,0.0002599472
200.5441,0.000901932,0.0380229,2.256091E-43,3.89561E-43,0.1388347,0.07598188,1.401298E-45,0,4.162139E-11,1.249593E-10,1.401298E-45,1.401298E-45,5.820766E-11,0.293372,0.0006440401,0.2836959,0.2031897,0.2945198,0,0,0,0,0.01004121,0.01857842,0.01086564,5.563155E-43,4.161856E-43,1.401298E-45,0.02203239,0.02461018,0.01086564,0.01086356,3.501982E-30,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.780561E-10,1.249593E-10,2.699535E-10,2.699535E-10,1.401298E-45,1.401298E-45,1.110166E-09,1.120689E-33,1.110166E-09,1.401298E-45,1.401298E-45,1.401298E-45,0.01795,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,0.005975714,7.2919E-12,1.401298E-45,1.401298E-45,0,0,1.017607E-09,0.004079399,0.0001706188,0.0004236207,3.359397E-05,0.0001389011,0.0001713356,0,0.00029526
200.7393,0.1557317,0.1141191,2.662467E-44,4.764415E-44,0.1754245,0.09331652,1.401298E-45,0,5.091645E-12,1.529314E-11,1.401298E-45,1.401298E-45,0.8967447,0.7680058,0.05209704,0.1907778,0,0,0.7070311,0.6257835,0,0,0.02094082,0.0262542,0.01702048,6.866362E-44,5.044674E-44,1.401298E-45,0.0463237,0.07716895,0.01086564,0.0108654,4.29205E-31,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,2.179479E-11,1.529314E-11,3.304765E-11,3.304765E-11,1.401298E-45,1.401298E-45,1.360198E-10,1.373524E-34,1.360198E-10,1.401298E-45,1.401298E-45,1.401298E-45,0.01661956,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,0.01017471,8.91142E-13,1.401298E-45,1.401298E-45,0,0,1.247056E-10,0.0002342731,0.0001774676,0.0004609101,3.532495E-05,0.000142821,0.0001857078,0,0.0003249011
200.9353,0.1329529,0.06736112,2.802597E-45,5.605194E-45,0.159298,0.07190667,1.401298E-45,0,6.236137E-13,1.873329E-12,1.401298E-45,1.401298E-45,0.04251415,0.008682638,0.2933008,0.2650384,0,0,0.6404349,0.5557338,0,0,0.01119056,0.0087664,0.01135205,8.407791E-45,5.605194E-45,1.401298E-45,0.12351,0.0001591182,0.01086564,0.01086561,5.259942E-32,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,2.669878E-12,1.873329E-12,4.048529E-12,4.048529E-12,1.401298E-45,1.401298E-45,1.666767E-11,1.683265E-35,1.666767E-11,1.401298E-45,1.401298E-45,1.401298E-45,0.01386145,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,0.005862836,1.091102E-13,1.401298E-45,1.401298E-45,0,0,1.528227E-11,2.227539E-05,0.000178024,0.0004879019,3.592653E-05,0.0001399711,0.0001954793,0,0.0003469159
201.1329,0.06764033,0.03762186,1.401298E-45,1.401298E-45,0.1447475,0.06659877,1.401298E-45,0,7.640172E-14,2.2952E-13,1.401298E-45,1.401298E-45,0.03740083,0.005337,0.2648387,0.2364629,0,0,0.5758708,0.4900697,0,0,0.007906895,0.00439633,0.01091725,1.401298E-45,1.401298E-45,1.401298E-45,0.1094711,5.951479E-07,0.01086564,0.01086564,6.445418E-33,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,3.271184E-13,2.2952E-13,4.960396E-13,4.960396E-13,1.401298E-45,1.401298E-45,2.042354E-12,2.062636E-36,2.042354E-12,1.401298E-45,1.401298E-45,1.401298E-45,0.01360824,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,0.0002606171,1.336621E-14,1.401298E-45,1.401298E-45,0,0,1.872637E-12,2.513738E-06,0.000178138,0.0005047156,3.571386E-05,0.0001366565,0.0002038442,0,0.0003616736
201.3254,0.007294261,0.02141679,1.401298E-45,1.401298E-45,0.1118904,0.0652435,1.401298E-45,0,9.363438E-15,2.81293E-14,1.401298E-45,1.401298E-45,0.08947566,0.0007849485,0.2329017,0.148686,0,0,0.5607284,0.4749035,0,0,0.003389953,0.001943378,0.009734938,1.401298E-45,1.401298E-45,1.401298E-45,0.1001353,1.865778E-08,0.01086564,0.01086564,7.899682E-34,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,4.009086E-14,2.81293E-14,6.079372E-14,6.079372E-14,1.401298E-45,1.401298E-45,2.50314E-13,2.528024E-37,2.50314E-13,1.401298E-45,1.401298E-45,1.401298E-45,0.013585,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,2.262947E-05,1.638047E-15,1.401298E-45,1.401298E-45,0,0,2.295148E-13,3.000475E-07,0.0001784363,0.0005314261,3.586806E-05,0.0001337839,0.0002215544,0,0.0003859446
201.5212,0.009976565,0.01629573,1.401298E-45,1.401298E-45,0.1287963,0.05859434,1.401298E-45,0,1.147475E-15,3.447218E-15,1.401298E-45,1.401298E-45,0.2325035,3.316253E-05,0.2862342,0.06749859,0,0,0.5732273,0.4878594,0,0,0.00334535,0.001853862,0.01074699,1.401298E-45,1.401298E-45,1.401298E-45,0.1045528,1.424541E-09,0.01086564,0.007065456,9.681126E-35,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,4.913104E-15,3.447218E-15,7.450231E-15,7.450231E-15,1.401298E-45,1.401298E-45,3.067609E-14,3.098114E-38,3.067609E-14,1.401298E-45,1.401298E-45,1.401298E-45,0.0135824,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,2.478147E-06,2.00738E-16,1.401298E-45,1.401298E-45,0,0,2.81272E-14,3.646105E-08,0.000207623,0.0005881012,4.098177E-05,0.0001496998,0.0002829149,0,0.0004277131
201.7154,0.01191205,0.02014648,1.401298E-45,1.401298E-45,0.1240806,0.06436137,1.401298E-45,0,1.995303E-16,5.99425E-16,1.401298E-45,1.401298E-45,0.2261005,2.142042E-05,0.2752061,0.0605397,0,0,0.5606619,0.4750607,0,0,0.00459033,0.002487107,0.01084592,1.401298E-45,1.401298E-45,1.401298E-45,0.1206412,2.152907E-10,0.01086564,0.006954398,1.683425E-35,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,8.543234E-16,5.99425E-16,1.295496E-15,1.295496E-15,1.401298E-45,1.401298E-45,5.334179E-15,5.387227E-39,5.334179E-15,1.401298E-45,1.401298E-45,1.401298E-45,0.01358212,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,4.170817E-07,3.490551E-17,1.401298E-45,1.401298E-45,0,0,4.890964E-15,6.324663E-09,0.0002247339,0.0007474735,3.832174E-05,0.000179574,0.0003881915,0,0.0005353913
201.9281,0.01062964,0.01266536,1.401298E-45,1.401298E-45,0.1286766,0.05471579,1.401298E-45,0,1.723162E-17,5.176693E-17,1.401298E-45,1.401298E-45,0.3186164,3.911555E-07,0.3143021,0.0215484,0,0,0.6507392,0.5678095,0,0,0.00398243,0.002407997,0.01086398,1.401298E-45,1.401298E-45,1.401298E-45,0.1388471,1.741153E-11,0.01086564,0.01064827,1.453825E-36,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,7.378021E-17,5.176693E-17,1.118804E-16,1.118804E-16,1.401298E-45,1.401298E-45,4.606656E-16,4.652479E-40,4.606656E-16,1.401298E-45,1.401298E-45,1.401298E-45,0.01358206,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,3.547774E-08,3.014468E-18,1.401298E-45,1.401298E-45,0,0,4.223891E-16,5.455875E-10,0.0001536963,0.0007873888,2.860112E-05,0.0001116487,0.0002691705,0,0.0005714941
